Timestamp,PPA:8,PPA:5
1990-03-20 11:48:00.059000,8.93552575210348,300102.474254966
1990-03-20 11:48:00.059660,8.55038993172272,300193.508147552
1990-03-20 11:48:00.060000,7.99236595118566,299967.796013851
1990-03-20 11:48:00.060330,7.58308190955548,299925.710041054
1990-03-20 11:48:00.060660,7.15082842786343,299855.964628147
1990-03-20 11:48:00.061000,6.818163519636,299818.234360763
1990-03-20 11:48:00.061330,6.31251035669811,299860.890514891
1990-03-20 11:48:00.061660,5.89607971365467,299780.882027163
1990-03-20 11:48:00.062000,5.52602081301494,299710.582057724
1990-03-20 11:48:00.062330,5.0924883753561,299771.956363555
1990-03-20 11:48:00.062660,4.64463650000555,299873.344914563
1990-03-20 11:48:00.063000,4.28254579896163,299650.698144628
1990-03-20 11:48:00.063330,3.65373111703418,299449.813053116
1990-03-20 11:48:00.063660,3.26832727062273,299551.697678054
1990-03-20 11:48:00.064000,2.98692460318311,299742.603236991
1990-03-20 11:48:00.064330,2.60793331254961,299745.819379452
1990-03-20 11:48:00.064660,2.03729327469566,299404.382661766
1990-03-20 11:48:00.065000,1.61940468286523,299557.300032473
1990-03-20 11:48:00.065330,1.15021102576846,299622.793586397
1990-03-20 11:48:00.065660,0.903673832888723,299773.068913856
1990-03-20 11:48:00.066000,0.369126040450164,299669.203272096
1990-03-20 11:48:00.066330,-0.0283923562057641,299713.401561427
1990-03-20 11:48:00.066660,-0.48743065325743,299676.003667538
1990-03-20 11:48:00.067000,-0.951213745852793,299707.447778147
1990-03-20 11:48:00.067330,-1.2344686605389,299884.848005501
1990-03-20 11:48:00.067660,-1.66035088632748,299868.034632062
1990-03-20 11:48:00.068000,-2.22042549563174,299622.772258631
1990-03-20 11:48:00.068330,-2.62319554281851,299614.846349362
1990-03-20 11:48:00.068660,-3.04739527119595,299379.590856689
1990-03-20 11:48:00.069000,-3.42209301754898,299393.446549515
1990-03-20 11:48:00.069330,-3.86380254536344,299738.972852904
1990-03-20 11:48:00.069660,-4.29493243011074,299776.772986332
1990-03-20 11:48:00.070000,-4.64068787697175,299819.550742626
1990-03-20 11:48:00.070330,-5.20471447974766,299603.691424525
1990-03-20 11:48:00.070660,-5.64322516599285,299551.485365554
1990-03-20 11:48:00.071000,-6.00603160065123,299494.658425573
1990-03-20 11:48:00.071330,-6.4610367322763,299360.445730633
1990-03-20 11:48:00.071660,-6.92348250428266,299395.35328334
1990-03-20 11:48:00.072000,-7.43528881651933,299337.926405286
1990-03-20 11:48:00.072330,-7.82790303782092,299314.125419483
1990-03-20 11:48:00.072660,-8.27614852695238,299371.299698616
1990-03-20 11:48:00.073000,-8.71340042520179,299516.066689683
1990-03-20 11:48:00.073330,-9.16114099017161,299584.982150508
1990-03-20 11:48:00.073660,-9.52532560557131,299748.181719686
1990-03-20 11:48:00.074000,-9.99838467680217,299677.200854224
1990-03-20 11:48:00.074330,-10.5126751382578,299687.216824155
1990-03-20 11:48:00.074660,-10.92198952773,299690.308669397
1990-03-20 11:48:00.075000,-11.3266373235782,299703.735741538
1990-03-20 11:48:00.075330,-11.8036093938009,299740.227655061
1990-03-20 11:48:00.075660,-12.259345535275,299718.015052951
1990-03-20 11:48:00.076000,-12.7012750659846,299698.328026061
1990-03-20 11:48:00.076330,-13.1844182786732,299650.932728108
1990-03-20 11:48:00.076660,-13.5966102409668,299657.579183742
1990-03-20 11:48:00.077000,-14.0385389259294,299691.711919998
1990-03-20 11:48:00.077330,-14.4665992668013,299731.197226293
1990-03-20 11:48:00.077660,-14.8762535954681,299732.066270954
1990-03-20 11:48:00.078000,-15.3323277370129,299657.692918599
1990-03-20 11:48:00.078330,-15.7523414778996,299734.679481194
1990-03-20 11:48:00.078660,-16.235974242425,299666.900221307
1990-03-20 11:48:00.079000,-16.6108780396622,299762.377703111
1990-03-20 11:48:00.079330,-17.0916004688559,299819.818687032
1990-03-20 11:48:00.079660,-17.4719344326726,299897.661620807
